date,temperature (Kelvin)
20191212050000,283.95
20191212060000,283.65
20191212070000,284.05
20191212080000,283.95
20191212090000,283.95
20191212100000,284.25
20191212110000,285.05
20191212120000,285.25
20191212130000,284.55
20191212140000,284.45
20191212150000,284.75
20191212160000,284.75
20191212170000,284.85
20191212180000,284.85
20191212190000,285.25
20191212200000,285.15
20191212210000,285.35
20191212220000,285.55
20191212230000,285.55
20191213000000,283.65
20191213010000,284.15
20191213020000,283.75
20191213030000,283.75
20191213040000,283.35
20191213050000,282.35
20191213060000,281.85
20191213070000,282.35
20191213080000,282.95
20191213090000,283.25
20191213100000,283.55
20191213110000,283.55
20191213120000,283.95
20191213130000,284.45
20191213140000,284.75
20191213150000,284.55
20191213160000,285.55
20191213170000,285.65
20191213180000,285.75
20191213190000,285.65
20191213200000,285.65
20191213210000,285.85
20191213220000,285.45
20191213230000,284.85
20191214000000,284.25
20191214010000,283.85
20191214020000,283.75
20191214030000,283.95
20191214040000,284.25
20191214050000,284.85
20191214060000,284.35
20191214070000,283.55
20191214080000,284.15
20191214090000,284.15
20191214100000,284.35
20191214110000,284.25
20191214120000,284.55
20191214130000,284.25
20191214140000,284.25
20191214150000,284.55
20191214160000,284.45
20191214170000,284.55
20191214180000,284.55
20191214190000,284.75
20191214200000,284.45
20191214210000,284.55
20191214220000,284.35
20191214230000,283.25
20191215000000,283.05
20191215010000,283.35
20191215020000,282.55
20191215030000,282.75
20191215040000,283.15
20191215050000,283.05
20191215060000,283.15
20191215070000,283.35
20191215080000,283.45
20191215090000,283.65
20191215100000,283.75
20191215110000,283.75
20191215120000,283.55
20191215130000,283.95
20191215140000,284.05
20191215150000,283.95
20191215160000,283.95
20191215170000,283.35
20191215180000,283.35
20191215190000,283.75
20191215200000,283.95
20191215210000,284.25
20191215220000,284.25
20191215230000,281.75
20191216000000,282.45
20191216010000,282.95
20191216020000,282.85
20191216030000,282.85
20191216040000,282.85
20191216050000,283.25
20191216060000,283.25
20191216070000,282.65
20191216080000,282.65
20191216090000,282.95
20191216100000,283.05
20191216110000,283.25
20191216120000,283.55
20191216130000,283.65
20191216140000,283.35
20191216150000,282.95
20191216160000,282.05
20191216170000,282.25
20191216180000,281.95
20191216190000,281.35
20191216200000,280.85
20191216210000,280.55
20191216220000,280.55
20191216230000,280.75
20191217000000,280.65
20191217010000,281.05
20191217020000,281.15
20191217030000,281.55
20191217040000,281.95
20191217050000,281.25
20191217060000,281.45
20191217070000,281.75
20191217080000,281.95
20191217090000,282.25
20191217100000,282.65
20191217110000,282.85
20191217120000,283.65
20191217130000,282.75
20191217140000,284.15
20191217150000,282.55
20191217160000,282.25
20191217170000,281.25
20191217180000,282.55
20191217190000,282.85
20191217200000,282.85
20191217210000,282.45
20191217220000,282.95
20191217230000,283.35
20191218000000,283.55
20191218010000,283.65
20191218020000,284.05
20191218030000,284.05
20191218040000,284.05
20191218050000,284.05
20191218060000,284.15
20191218070000,284.35
20191218080000,284.55
20191218090000,284.65
20191218100000,284.95
20191218110000,284.45
20191218120000,284.15
20191218130000,284.35
20191218140000,284.55
20191218150000,284.75
20191218160000,285.15
20191218170000,285.65
20191218180000,286.35
20191218190000,286.15
20191218200000,285.85
20191218210000,285.55
20191218220000,285.05
20191218230000,284.95
20191219000000,285.25
20191219010000,285.25
20191219020000,285.35
20191219030000,285.45
20191219040000,285.25
20191219050000,285.35
20191219060000,285.35
20191219070000,285.45
20191219080000,285.35
20191219090000,284.35
20191219100000,284.05
20191219110000,284.75
20191219120000,284.55
20191219130000,285.05
20191219140000,284.65
20191219150000,284.85
20191219160000,284.65
20191219170000,284.55
20191219180000,284.55
20191219190000,284.05
20191219200000,283.85
20191219210000,283.65
20191219220000,283.65
20191219230000,283.25
20191220000000,283.85
20191220010000,283.55
20191220020000,283.35
20191220030000,282.75
20191220040000,283.15
20191220050000,283.25
20191220060000,283.05
20191220070000,282.45
20191220080000,282.65
20191220090000,282.25
20191220100000,284.05
20191220110000,283.85
20191220120000,282.45
20191220130000,284.75
20191220140000,284.95
20191220150000,284.45
20191220160000,283.05
20191220170000,282.95
20191220180000,283.45
20191220190000,283.25
20191220200000,282.75
20191220210000,283.85
20191220220000,283.95
20191220230000,284.05
20191221000000,284.25
20191221010000,283.55
20191221020000,282.75
20191221030000,284.15
20191221040000,283.25
20191221050000,283.85
20191221060000,284.15
20191221070000,284.25
20191221080000,284.15
20191221090000,284.05
20191221100000,284.25
20191221110000,284.35
20191221120000,283.55
20191221130000,283.25
20191221140000,284.15
20191221150000,284.65
20191221160000,284.25
20191221170000,283.05
20191221180000,284.15
20191221190000,284.25
20191221200000,284.15
20191221210000,283.35
20191221220000,283.05
20191221230000,283.25
20191222000000,283.95
20191222010000,284.05
20191222020000,283.45
20191222030000,283.65
20191222040000,283.25
20191222050000,283.65
20191222060000,283.35
20191222070000,282.85
20191222080000,283.45
20191222090000,281.95
20191222100000,282.15
20191222110000,283.75
20191222120000,283.65
20191222130000,283.25
20191222140000,283.95
20191222150000,282.75
20191222160000,283.45
20191222170000,283.65
20191222180000,283.75
20191222190000,284.05
20191222200000,283.75
20191222210000,283.75
20191222220000,283.75
20191222230000,283.45
20191223000000,283.55
20191223010000,283.85
20191223020000,283.65
20191223030000,283.65
20191223040000,282.55
20191223050000,282.95
20191223060000,283.25
20191223070000,283.55
20191223080000,283.15
20191223090000,283.25
20191223100000,283.85
20191223110000,284.25
20191223120000,284.05
20191223130000,283.95
20191223140000,284.15
20191223150000,283.25
20191223160000,283.25
20191223170000,283.85
20191223180000,284.65
20191223190000,285.65
20191223200000,285.75
20191223210000,285.65
20191223220000,285.75
20191223230000,285.65
20191224000000,285.55
20191224010000,285.15
20191224020000,284.75
20191224030000,284.75
20191224040000,284.45
20191224050000,284.45
20191224060000,284.45
20191224070000,284.55
20191224080000,284.55
20191224090000,284.65
20191224100000,285.05
20191224110000,285.55
20191224120000,285.55
20191224130000,285.55
20191224140000,285.35
20191224150000,285.25
20191224160000,285.15
20191224170000,284.95
20191224180000,284.85
20191224190000,284.65
20191224200000,284.65
20191224210000,284.55
20191224220000,284.35
20191224230000,284.05
20191225000000,283.75
20191225010000,283.55
20191225020000,283.25
20191225030000,283.05
20191225040000,282.45
20191225050000,282.25
20191225060000,281.35
20191225070000,281.15
20191225080000,281.25
20191225090000,281.75
20191225100000,282.85
20191225110000,282.95
20191225120000,283.05
20191225130000,283.75
20191225140000,283.45
20191225150000,283.55
20191225160000,283.55
20191225170000,283.25
20191225180000,283.45
20191225190000,283.65
20191225200000,283.55
20191225210000,283.25
20191225220000,283.05
20191225230000,283.45
20191226000000,283.65
20191226010000,284.65
20191226020000,285.35
20191226030000,284.15
20191226040000,283.85
20191226050000,284.45
20191226060000,284.85
20191226070000,284.75
20191226080000,284.25
20191226090000,284.45
20191226100000,284.95
20191226110000,285.45
20191226120000,285.45
20191226130000,285.15
20191226140000,285.25
20191226150000,285.45
20191226160000,285.15
20191226170000,285.15
20191226180000,285.15
20191226190000,285.05
20191226200000,284.95
20191226210000,284.85
20191226220000,284.85
20191226230000,284.85
20191227000000,284.75
20191227010000,284.75
20191227020000,284.65
20191227030000,284.55
20191227040000,284.45
20191227050000,284.25
20191227060000,284.25
20191227070000,284.25
20191227080000,284.15
20191227090000,284.35
20191227100000,284.75
20191227110000,284.65
20191227120000,284.55
20191227130000,284.95
20191227140000,284.85
20191227150000,284.55
20191227160000,284.15
20191227170000,283.75
20191227180000,282.75
20191227190000,283.15
20191227200000,283.25
20191227210000,282.85
20191227220000,282.75
20191227230000,283.05
20191228000000,282.95
20191228010000,283.15
20191228020000,283.05
20191228030000,282.45
20191228040000,282.85
20191228050000,282.65
20191228060000,282.95
20191228070000,283.45
20191228080000,283.65
20191228090000,283.55
20191228100000,284.05
20191228110000,284.15
20191228120000,283.95
20191228130000,283.25
20191228140000,283.75
20191228150000,283.55
20191228160000,283.05
20191228170000,282.55
20191228180000,282.15
20191228190000,282.05
20191228200000,281.75
20191228210000,281.65
20191228220000,281.55
20191228230000,282.05
20191229000000,281.45
20191229010000,281.15
20191229020000,280.85
20191229030000,280.95
20191229040000,280.95
20191229050000,280.95
20191229060000,281.15
20191229070000,281.35
20191229080000,281.25
20191229090000,281.35
20191229100000,281.45
20191229110000,281.75
20191229120000,281.75
20191229130000,281.45
20191229140000,281.65
20191229150000,281.25
20191229160000,281.35
20191229170000,281.05
20191229180000,281.15
20191229190000,281.15
20191229200000,281.45
20191229210000,281.75
20191229220000,281.95
20191229230000,281.45
20191230000000,281.15
20191230010000,280.55
20191230020000,281.15
20191230030000,281.65
20191230040000,282.05
20191230050000,282.15
20191230060000,282.45
20191230070000,282.25
20191230080000,282.25
20191230090000,282.35
20191230100000,282.65
20191230110000,282.75
20191230120000,282.65
20191230130000,282.75
20191230140000,282.85
20191230150000,282.65
20191230160000,282.55
20191230170000,282.65
20191230180000,282.65
20191230190000,282.75
20191230200000,282.95
20191230210000,282.95
20191230220000,283.15
20191230230000,282.95
20191231000000,282.85
20191231010000,282.75
20191231020000,282.85
20191231030000,282.75
20191231040000,282.95
20191231050000,283.05
20191231060000,283.45
20191231070000,283.45
20191231080000,283.75
20191231090000,284.15
20191231100000,284.55
20191231110000,284.25
20191231120000,284.45
20191231130000,284.25
20191231140000,284.25
20191231150000,283.85
20191231160000,284.05
20191231170000,283.85
20191231180000,284.15
20191231190000,283.95
20191231200000,283.85
20191231210000,283.65
20191231220000,283.75
20191231230000,283.75
20200101000000,283.75
20200101010000,283.45
20200101020000,283.55
20200101030000,283.55
20200101040000,283.55
20200101050000,283.55
20200101060000,283.55
20200101070000,283.65
20200101080000,283.75
20200101090000,283.55
20200101100000,283.85
20200101110000,283.75
20200101120000,283.95
20200101130000,284.15
20200101140000,284.05
20200101150000,284.05
20200101160000,284.15
20200101170000,284.05
20200101180000,283.75
20200101190000,283.95
20200101200000,283.65
20200101210000,283.85
20200101220000,283.55
20200101230000,283.45
20200102000000,283.75
20200102010000,283.95
20200102020000,284.05
20200102030000,284.05
20200102040000,283.95
20200102050000,283.55
20200102060000,283.55
20200102070000,283.65
20200102080000,283.65
20200102090000,283.65
20200102100000,283.65
20200102110000,283.85
20200102120000,283.35
20200102130000,284.15
20200102140000,283.95
20200102150000,284.25
20200102160000,284.35
20200102170000,284.45
20200102180000,284.55
20200102190000,284.75
20200102200000,284.95
20200102210000,284.95
20200102220000,284.85
20200102230000,284.45
20200103000000,284.35
20200103010000,284.25
20200103020000,284.25
20200103030000,284.15
20200103040000,284.05
20200103050000,284.35
20200103060000,284.05
20200103070000,284.15
20200103080000,284.15
20200103090000,283.45
20200103100000,283.05
20200103110000,282.35
20200103120000,283.05
20200103130000,282.75
20200103140000,282.45
20200103150000,282.85
20200103160000,282.55
20200103170000,282.55
20200103180000,282.35
20200103190000,282.25
20200103200000,282.45
20200103210000,282.65
20200103220000,282.35
20200103230000,282.05
20200104000000,282.25
20200104010000,282.25
20200104020000,281.85
20200104030000,281.65
20200104040000,281.95
20200104050000,282.15
20200104060000,282.15
20200104070000,282.05
20200104080000,282.15
20200104090000,282.45
20200104100000,283.05
20200104110000,283.25
20200104120000,284.05
20200104130000,283.65
20200104140000,283.25
20200104150000,283.15
20200104160000,282.45
20200104170000,282.25
20200104180000,282.35
20200104190000,282.45
20200104200000,282.25
20200104210000,282.05
20200104220000,281.95
20200104230000,282.15
20200105000000,282.15
20200105010000,281.85
20200105020000,282.05
20200105030000,282.05
20200105040000,281.95
20200105050000,282.05
20200105060000,281.95
20200105070000,282.05
20200105080000,281.85
20200105090000,281.95
20200105100000,281.65
20200105110000,281.35
20200105120000,281.45
20200105130000,281.45
20200105140000,281.85
20200105150000,282.65
20200105160000,282.65
20200105170000,282.45
20200105180000,282.35
20200105190000,282.35
20200105200000,281.45
20200105210000,281.25
20200105220000,281.15
20200105230000,281.45
20200106000000,281.55
20200106010000,282.05
20200106020000,282.15
20200106030000,282.35
20200106040000,282.55
20200106050000,282.85
20200106060000,283.15
20200106070000,283.05
20200106080000,283.25
20200106090000,283.45
20200106100000,283.95
20200106110000,283.85
20200106120000,284.15
20200106130000,284.15
20200106140000,283.85
20200106150000,284.05
20200106180000,284.05
20200106190000,283.65
20200106200000,283.45
20200106210000,283.55
20200106220000,283.45
20200106230000,283.55
20200107000000,283.45
20200107010000,283.55
20200107020000,283.65
20200107030000,283.85
20200107040000,284.35
20200107050000,284.55
20200107060000,284.75
20200107070000,284.85
20200107080000,284.85
20200107090000,284.85
20200107100000,284.75
20200107110000,285.05
20200107120000,284.95
20200107130000,284.95
20200107140000,284.95
20200107150000,284.95
20200107160000,284.95
20200107170000,284.85
20200107180000,284.85
20200107190000,284.85
20200107200000,284.95
20200107210000,284.95
20200107220000,284.85
20200107230000,284.85
20200108000000,284.85
20200108010000,284.65
20200108020000,284.45
20200108030000,284.25
20200108040000,284.45
20200108050000,284.45
20200108060000,284.55
20200108070000,284.55
20200108080000,284.55
20200108090000,284.45
20200108100000,284.45
20200108110000,284.55
20200108120000,284.55
20200108130000,284.35
20200108140000,284.45
20200108150000,284.55
20200108160000,284.45
20200108170000,284.55
20200108180000,284.35
20200108190000,284.55
20200108200000,284.65
20200108210000,284.75
20200108220000,284.85
20200108230000,284.95
20200109000000,284.95
20200109010000,284.85
20200109020000,284.75
20200109030000,284.75
20200109040000,284.85
20200109050000,284.95
20200109060000,284.85
20200109070000,284.85
20200109080000,284.95
20200109090000,284.95
20200109100000,284.65
20200109110000,282.15
20200109120000,283.65
20200109130000,283.65
20200109140000,284.75
20200109150000,284.35
20200109160000,283.25
20200109170000,283.25
20200109180000,283.65
20200109190000,283.25
20200109200000,283.05
20200109210000,283.15
20200109220000,282.65
20200109230000,282.55
20200110000000,282.65
20200110010000,282.35
20200110020000,282.25
20200110030000,282.35
20200110040000,282.55
20200110050000,282.65
20200110060000,283.05
20200110070000,282.85
20200110080000,282.85
20200110090000,282.95
20200110100000,283.35
20200110110000,283.15
20200110120000,283.75
20200110130000,283.55
20200110140000,284.45
20200110150000,283.85
20200110160000,282.65
20200110170000,282.35
20200110180000,282.55
20200110190000,282.95
20200110200000,283.15
20200110210000,282.95
20200110220000,283.15
20200110230000,283.25
20200111000000,283.45
20200111010000,283.45
20200111020000,283.45
20200111030000,283.55
20200111040000,283.85
20200111050000,283.65
20200111060000,283.85
20200111070000,283.85
20200111080000,283.85
20200111090000,283.45
20200111100000,283.85
20200111110000,283.95
20200111120000,283.95
20200111130000,283.95
20200111140000,283.85
20200111150000,283.75
20200111160000,283.85
20200111170000,283.75
20200111180000,283.95
20200111190000,284.05
20200111200000,283.85
20200111210000,283.85
20200111220000,283.95
20200111230000,284.05
20200112000000,283.95
20200112010000,284.15
20200112020000,284.25
20200112030000,284.05
20200112040000,284.25
20200112050000,284.45
20200112060000,284.25
20200112070000,284.25
20200112080000,284.25
20200112090000,284.25
20200112100000,284.75
20200112110000,285.15
20200112120000,285.65
20200112130000,284.75
20200112140000,284.75
20200112150000,285.25
20200112160000,284.15
20200112170000,283.55
20200112180000,283.55
20200112190000,283.45
20200112200000,283.35
20200112210000,283.45
20200112220000,282.75
20200112230000,283.25
20200113000000,283.35
20200113010000,282.85
20200113020000,282.95
20200113030000,283.45
20200113040000,282.85
20200113050000,283.15
20200113060000,283.65
20200113070000,283.75
20200113080000,283.65
20200113090000,283.85
20200113100000,283.25
20200113110000,284.05
20200113120000,284.25
20200113130000,284.55
20200113140000,284.85
20200113150000,285.05
20200113160000,285.05
20200113170000,284.95
20200113180000,284.75
20200113190000,284.55
20200113200000,284.15
20200113210000,284.35
20200113220000,283.85
20200113230000,283.45
20200114000000,283.35
20200114010000,283.15
20200114020000,283.55
20200114030000,283.75
20200114040000,283.95
20200114050000,284.15
20200114060000,284.35
20200114070000,284.25
20200114080000,284.35
20200114090000,285.15
20200114100000,285.45
20200114110000,285.85
20200114120000,285.85
20200114130000,285.85
20200114140000,285.55
20200114150000,285.85
20200114160000,285.55
20200114170000,285.55
20200114180000,286.25
20200114190000,285.95
20200114200000,286.05
20200114210000,285.85
20200114220000,285.55
20200114230000,285.35
20200115000000,285.65
20200115010000,285.55
20200115020000,284.85
20200115030000,284.35
20200115040000,284.15
20200115050000,282.25
20200115060000,281.65
20200115070000,281.85
20200115080000,281.85
20200115090000,281.95
20200115100000,283.15
20200115110000,283.55
20200115120000,284.35
20200115130000,284.45
20200115140000,284.25
20200115150000,284.15
20200115160000,283.65
20200115170000,283.65
20200115180000,283.75
20200115190000,283.65
20200115200000,283.75
20200115210000,283.75
20200115220000,283.75
20200115230000,283.75
20200116000000,283.85
20200116010000,283.85
20200116020000,283.95
20200116030000,284.05
20200116040000,284.25
20200116050000,284.45
20200116060000,284.85
20200116070000,285.15
20200116080000,285.05
20200116090000,285.55
20200116100000,286.05
20200116110000,286.25
20200116120000,286.45
20200116130000,286.25
20200116140000,285.95
20200116150000,284.95
20200116160000,284.45
20200116170000,284.75
20200116180000,284.65
20200116190000,284.65
20200116200000,284.45
20200116210000,284.45
20200116220000,284.55
20200116230000,283.95
20200117000000,283.85
20200117010000,282.35
20200117020000,283.65
20200117030000,283.35
20200117040000,283.05
20200117050000,282.55
20200117060000,282.45
20200117070000,282.55
20200117080000,281.55
20200117090000,280.15
20200117100000,282.05
20200117110000,280.35
20200117120000,281.95
20200117130000,282.85
20200117140000,283.45
20200117150000,282.85
20200117160000,282.15
20200117170000,281.85
20200117180000,282.15
20200117190000,282.35
20200117200000,282.35
20200117210000,282.25
20200117220000,280.95
20200117230000,281.85
20200118000000,282.15
20200118010000,282.15
20200118020000,282.65
20200118030000,282.55
20200118040000,282.35
20200118050000,282.05
20200118060000,280.65
20200118070000,279.75
20200118080000,279.65
20200118090000,280.15
20200118100000,280.65
20200118110000,281.35
20200118120000,281.75
20200118130000,281.95
20200118140000,281.95
20200118150000,281.95
20200118160000,281.75
20200118170000,281.55
20200118180000,281.65
20200118190000,281.15
20200118200000,280.75
20200118210000,280.75
20200118220000,280.55
20200118230000,280.05
20200119000000,279.65
20200119010000,279.85
20200119020000,279.95
20200119030000,280.25
20200119040000,279.95
20200119050000,280.05
20200119060000,279.85
20200119070000,280.15
20200119080000,279.85
20200119090000,280.35
20200119100000,280.65
20200119110000,281.05
20200119120000,281.35
20200119130000,281.45
20200119140000,281.85
20200119150000,281.85
20200119160000,281.85
20200119170000,281.35
20200119180000,280.65
20200119190000,280.45
20200119200000,280.25
20200119210000,280.05
20200119220000,280.05
20200119230000,279.85
20200120000000,279.85
20200120010000,279.75
20200120020000,279.25
20200120030000,279.75
20200120040000,279.35
20200120050000,279.25
20200120060000,279.45
20200120070000,279.55
20200120080000,279.55
20200120090000,279.75
20200120100000,280.15
20200120110000,280.65
20200120120000,280.95
20200120130000,281.35
20200120140000,281.55
20200120150000,281.85
20200120160000,281.75
20200120170000,281.45
20200120180000,281.05
20200120190000,280.95
20200120200000,281.05
20200120210000,281.05
20200120220000,281.15
20200120230000,281.15
20200121000000,281.05
20200121010000,280.95
20200121020000,280.85
20200121030000,280.75
20200121040000,280.75
20200121050000,280.25
20200121060000,280.55
20200121070000,280.35
20200121080000,280.65
20200121090000,280.75
20200121100000,280.95
20200121110000,281.35
20200121120000,281.95
20200121130000,282.15
20200121140000,282.35
20200121150000,282.55
20200121160000,282.25
20200121170000,281.45
20200121180000,280.85
20200121190000,280.05
20200121200000,279.45
20200121210000,278.85
20200121220000,279.15
20200121230000,279.15
20200122000000,279.15
20200122010000,278.95
20200122020000,277.85
20200122030000,277.95
20200122040000,278.25
20200122050000,278.45
20200122060000,279.05
20200122070000,278.95
20200122080000,278.65
20200122090000,278.85
20200122100000,279.55
20200122110000,279.85
20200122120000,280.55
20200122130000,281.05
20200122140000,281.25
20200122150000,281.65
20200122160000,281.15
20200122170000,280.75
20200122180000,280.35
20200122190000,279.85
20200122200000,279.75
20200122210000,279.65
20200122220000,279.65
20200122230000,279.15
20200123000000,278.75
20200123010000,278.55
20200123020000,278.05
20200123030000,278.85
20200123040000,278.45
20200123050000,278.65
20200123060000,278.15
20200123070000,278.95
20200123080000,279.35
20200123090000,279.25
20200123100000,279.25
20200123110000,279.65
20200123120000,281.65
20200123130000,281.75
20200123140000,281.95
20200123150000,282.05
20200123160000,281.75
20200123170000,281.95
20200123180000,281.95
20200123190000,280.55
20200123200000,280.05
20200123210000,279.55
20200123220000,279.25
20200123230000,279.55
20200124000000,279.35
20200124010000,279.05
20200124020000,278.65
20200124030000,278.15
20200124040000,277.85
20200124050000,277.95
20200124060000,277.45
20200124070000,277.05
20200124080000,276.45
20200124090000,276.85
20200124100000,277.55
20200124110000,279.45
20200124120000,279.65
20200124130000,280.95
20200124140000,280.65
20200124150000,280.95
20200124160000,281.25
20200124170000,280.15
20200124180000,280.35
20200124190000,279.95
20200124200000,279.75
20200124210000,280.15
20200124220000,280.15
20200124230000,279.65
20200125000000,279.55
20200125010000,279.65
20200125020000,279.65
20200125030000,279.65
20200125040000,279.65
20200125050000,279.65
20200125060000,279.85
20200125070000,279.65
20200125080000,279.85
20200125090000,280.55
20200125100000,281.65
20200125110000,282.25
20200125120000,283.45
20200125130000,282.75
20200125140000,283.65
20200125150000,282.25
20200125160000,282.55
20200125170000,282.35
20200125180000,282.25
20200125190000,282.25
20200125200000,282.65
20200125210000,282.75
20200125220000,282.35
20200125230000,282.55
20200126000000,282.05
20200126010000,282.05
20200126020000,282.45
20200126030000,282.85
20200126040000,282.85
20200126050000,283.25
20200126060000,283.45
20200126070000,283.55
20200126080000,283.75
20200126090000,283.95
20200126100000,283.95
20200126110000,283.85
20200126120000,283.85
20200126130000,283.85
20200126140000,283.75
20200126150000,283.95
20200126160000,283.95
20200126170000,283.45
20200126180000,283.35
20200126190000,283.25
20200126200000,283.35
20200126210000,283.45
20200126220000,283.55
20200126230000,283.55
20200127000000,283.55
20200127010000,283.15
20200127020000,283.15
20200127030000,283.15
20200127040000,282.35
20200127050000,283.15
20200127060000,283.45
20200127070000,283.05
20200127080000,282.95
20200127090000,281.55
20200127100000,282.45
20200127110000,281.65
20200127120000,281.95
20200127130000,283.25
20200127140000,281.85
20200127150000,282.85
20200127160000,283.15
20200127170000,283.15
20200127180000,281.65
20200127190000,281.55
20200127200000,281.55
20200127210000,282.15
20200127220000,279.95
20200127230000,281.15
20200128000000,279.25
20200128010000,280.35
20200128020000,280.15
20200128030000,280.55
20200128040000,281.05
20200128050000,281.15
20200128060000,281.15
20200128070000,280.85
20200128080000,281.25
20200128090000,281.95
20200128100000,282.65
20200128110000,281.65
20200128120000,282.65
20200128130000,282.75
20200128140000,283.05
20200128150000,281.75
20200128160000,283.05
20200128170000,282.65
20200128180000,282.85
20200128190000,282.95
20200128200000,281.95
20200128210000,282.55
20200128220000,282.85
20200128230000,282.65
20200129000000,282.85
20200129010000,283.05
20200129020000,282.85
20200129030000,283.05
20200129040000,282.75
20200129050000,282.25
20200129060000,282.45
20200129070000,282.75
20200129080000,282.45
20200129090000,282.65
20200129100000,283.65
20200129110000,284.85
20200129120000,284.55
20200129130000,284.85
20200129140000,284.65
20200129150000,284.55
20200129160000,283.85
20200129170000,283.45
20200129180000,283.45
20200129190000,283.65
20200129200000,283.65
20200129210000,283.55
20200129220000,283.85
20200129230000,283.95
20200130000000,284.15
20200130010000,284.25
20200130020000,284.65
20200130030000,284.85
20200130040000,284.95
20200130050000,284.95
20200130060000,285.05
20200130070000,284.95
20200130080000,285.05
20200130090000,284.95
20200130100000,284.95
20200130110000,284.95
20200130120000,284.85
20200130130000,284.95
20200130140000,284.85
20200130150000,284.65
20200130160000,284.45
20200130170000,284.35
20200130180000,284.25
20200130190000,283.95
20200130200000,283.65
20200130210000,283.35
20200130220000,283.25
20200130230000,282.75
20200131000000,282.95
20200131010000,283.05
20200131020000,282.85
20200131030000,283.05
20200131040000,283.05
20200131050000,283.05
20200131060000,283.15
20200131070000,283.15
20200131080000,283.45
20200131090000,283.65
20200131100000,283.95
20200131110000,284.15
20200131120000,284.65
20200131130000,284.75
20200131140000,284.75
20200131150000,284.75
20200131160000,284.75
20200131170000,284.75
20200131180000,284.75
20200131190000,284.65
20200131200000,284.75
20200131210000,284.65
20200131220000,284.55
20200131230000,284.65
20200201000000,284.45
20200201010000,284.25
20200201020000,284.25
20200201030000,284.15
20200201040000,283.75
20200201050000,283.55
20200201060000,283.55
20200201070000,283.65
20200201080000,283.85
20200201090000,284.05
20200201100000,284.25
20200201110000,284.45
20200201120000,284.75
20200201130000,284.75
20200201140000,284.65
20200201150000,284.55
20200201160000,284.45
20200201170000,284.55
20200201180000,284.45
20200201190000,284.45
20200201200000,284.35
20200201210000,284.35
20200201220000,284.55
20200201230000,284.75
20200202000000,284.65
20200202010000,284.65
20200202020000,285.45
20200202030000,285.55
20200202040000,285.45
20200202050000,285.25
20200202060000,285.15
20200202070000,284.95
20200202080000,284.95
20200202090000,284.85
20200202100000,284.95
20200202110000,284.95
20200202120000,284.95
20200202130000,284.85
20200202140000,284.85
20200202150000,284.15
20200202160000,283.85
20200202170000,283.75
20200202180000,283.95
20200202190000,283.95
20200202200000,284.15
20200202210000,284.25
20200202220000,284.25
20200202230000,284.25
20200203000000,284.15
20200203010000,284.15
20200203020000,284.05
20200203030000,283.85
20200203040000,283.85
20200203050000,283.85
20200203060000,283.65
20200203070000,283.85
20200203080000,283.75
20200203090000,284.05
20200203100000,284.35
20200203110000,284.55
20200203120000,284.65
20200203130000,284.55
20200203140000,284.75
20200203150000,284.75
20200203160000,284.65
20200203170000,281.35
20200203180000,281.85
20200203190000,281.95
20200203200000,282.25
20200203210000,282.15
20200203220000,282.25
20200203230000,282.35
20200204000000,282.05
20200204010000,281.95
20200204020000,282.15
20200204030000,282.05
20200204040000,282.15
20200204050000,282.15
20200204060000,282.45
20200204070000,282.05
20200204080000,282.45
20200204090000,282.75
20200204100000,282.35
20200204110000,283.05
20200204120000,283.45
20200204130000,283.45
20200204140000,283.75
20200204150000,282.95
20200204160000,282.65
20200204170000,282.35
20200204180000,282.05
20200204190000,281.95
20200204200000,281.75
20200204210000,281.75
20200204220000,281.65
20200204230000,281.85
20200205000000,281.85
20200205010000,281.65
20200205020000,281.55
20200205030000,281.55
20200205040000,281.55
20200205050000,281.45
20200205060000,280.85
20200205070000,280.65
20200205080000,280.65
20200205090000,280.95
20200205110000,282.25
20200205120000,282.85
20200205130000,282.75
20200206080000,277.75
20200206090000,278.75
20200206100000,279.95
20200206110000,281.05
20200206120000,282.75
20200206130000,284.05
20200206140000,284.85
20200206150000,285.35
20200206160000,285.15
20200206170000,283.45
20200206180000,281.75
20200206190000,280.45
20200206200000,281.15
20200206210000,281.05
20200206220000,280.85
20200206230000,280.45
20200207000000,280.25
20200207010000,280.05
20200207020000,280.15
20200207030000,279.85
20200207040000,279.65
20200207050000,279.85
20200207060000,280.15
20200207070000,280.75
20200207080000,280.85
20200207090000,281.85
20200207100000,283.95
20200207110000,284.35
20200207120000,284.45
20200207130000,284.45
20200207140000,284.75
20200207150000,284.65
20200207160000,284.55
20200207170000,284.45
20200207180000,284.55
20200207190000,284.65
20200207200000,284.55
20200207210000,284.45
20200207220000,284.45
20200207230000,283.55
20200208000000,282.95
20200208010000,283.15
20200208020000,282.75
20200208030000,283.05
20200208040000,282.75
20200208050000,282.55
20200208060000,282.45
20200208070000,282.35
20200208080000,282.05
20200208090000,282.55
20200208100000,283.95
20200208110000,284.45
20200208120000,284.65
20200208130000,284.65
20200208140000,284.75
20200208150000,284.05
20200208160000,283.55
20200208170000,283.45
20200208180000,283.15
20200208190000,283.25
20200208200000,283.35
20200208210000,283.55
20200208220000,283.75
20200208230000,283.85
20200209000000,283.95
20200209010000,284.15
20200209020000,284.35
20200209030000,284.45
20200209040000,283.95
20200209050000,284.15
20200209060000,284.35
20200209070000,284.55
